state,latitude,longitude,stars,open,alcohol,noiseLevel,attire,priceRange,delivery,ambience,parking,dietaryRestrictions,waiterService,smoking,caters,recommendedFor,goodForGroups,goodForKids,outdoorSeating
NV,1,1,4.0,True,none,average,casual,1.0,True,['casual'],['lot'],,True,,True,"['lunch', 'dinner']",True,,False
NV,1,1,4.0,False,none,quiet,casual,2.0,True,"['intimate', 'classy', 'casual']",['lot'],,False,,True,"['lunch', 'dinner']",True,,False
AZ,1,1,3.5,True,none,average,casual,1.0,False,['casual'],"['street', 'lot']",,False,,True,['lunch'],True,,True
AZ,1,1,4.0,True,beer_and_wine,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
NC,1,2,4.0,True,beer_and_wine,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,False
AZ,1,1,4.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,,['breakfast'],True,,True
NC,1,2,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,,"['dinner', 'brunch']",True,,False
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,,"['lunch', 'dinner']",True,,True
AZ,1,1,4.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
NV,1,1,2.5,True,beer_and_wine,average,casual,2.0,False,['casual'],['lot'],,True,,False,['breakfast'],True,,False
NV,1,1,3.5,True,none,average,casual,1.0,True,['casual'],['lot'],,True,,True,['lunch'],False,,False
AZ,1,1,4.0,False,beer_and_wine,quiet,casual,2.0,True,['casual'],['lot'],,,,,"['lunch', 'dinner']",True,,False
PA,2,2,3.5,True,none,,,2.0,,,['street'],,,,,,,,True
NV,1,1,3.5,True,none,,,2.0,,,['lot'],,,,,,,,False
NV,1,1,4.0,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,4.5,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,3.0,True,none,,,1.0,,,['lot'],,True,,,,,,False
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,no,True,['lunch'],True,,False
PA,2,2,4.5,True,full_bar,average,casual,3.0,False,['hipster'],['street'],,True,no,False,['dinner'],True,,False
AZ,1,1,4.0,False,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,no,True,['dinner'],True,,True
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['trendy'],"['garage', 'street', 'lot', 'valet']",,True,no,True,['dessert'],True,,True
NV,1,1,3.0,True,full_bar,average,casual,1.0,False,[],['lot'],,True,yes,True,['latenight'],True,,False
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,False,['lunch'],True,,True
AZ,1,1,4.0,True,full_bar,quiet,casual,2.0,False,['casual'],['lot'],,True,,True,"['lunch', 'dinner']",True,True,False
AZ,1,1,3.0,True,beer_and_wine,average,casual,2.0,False,['casual'],['lot'],,True,,True,"['lunch', 'dinner']",True,True,False
WI,3,2,4.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,True,"['lunch', 'dinner']",True,True,False
AZ,1,1,3.0,False,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
NV,1,1,4.0,False,none,average,casual,1.0,False,['casual'],['lot'],,True,,False,"['lunch', 'dinner']",True,,False
AZ,1,1,4.0,False,full_bar,average,casual,2.0,True,['casual'],['lot'],,True,,True,"['lunch', 'dinner']",True,,True
NC,1,2,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,True,['dinner'],True,,False
AZ,1,1,4.5,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,False
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,True,"['lunch', 'dinner']",True,,True
NC,1,2,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
AZ,1,1,2.5,True,none,average,casual,1.0,False,[],['lot'],,True,,False,['breakfast'],True,,True
NV,1,1,3.5,True,beer_and_wine,average,casual,2.0,True,['casual'],['lot'],,False,,True,['lunch'],True,,True
NV,1,1,1.5,True,none,average,casual,1.0,False,[],[],,False,,False,['breakfast'],True,,False
AZ,1,1,3.5,True,beer_and_wine,average,casual,2.0,False,['casual'],['street'],,True,,,['lunch'],True,,True
NV,1,1,3.5,True,none,average,casual,1.0,True,['casual'],['lot'],,True,,False,['lunch'],False,,False
NV,1,1,4.0,True,full_bar,quiet,casual,2.0,True,['casual'],['lot'],,True,,True,['brunch'],True,,False
NC,1,2,4.0,True,beer_and_wine,average,casual,2.0,False,['casual'],['lot'],,,,True,['lunch'],True,,True
NV,1,1,3.5,False,none,average,,2.0,,"['intimate', 'hipster', 'trendy', 'casual']",['lot'],,,yes,,,True,,True
AZ,1,1,2.5,False,full_bar,average,,2.0,,['divey'],['lot'],,,outdoor,,,True,,True
PA,2,2,4.0,True,none,,,1.0,,,['street'],,,,,,,,True
AZ,1,1,4.5,True,none,,,1.0,,,['lot'],,,,,,,,False
NV,1,1,3.0,True,none,,,2.0,True,,['lot'],,,,,,,,False
AZ,1,1,5.0,True,none,,,1.0,,,['lot'],,,,,,,,False
WI,3,2,4.5,True,none,,,1.0,,,['street'],,,,,,,,True
AZ,1,1,1.5,True,none,,,2.0,,,['lot'],,True,,,,,,False
NC,1,2,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,outdoor,True,['lunch'],True,,True
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,,outdoor,False,['latenight'],True,,True
NV,1,1,3.0,True,full_bar,average,casual,1.0,False,[],[],,True,yes,,[],True,,False
AZ,1,1,4.0,False,full_bar,average,casual,2.0,False,['hipster'],['lot'],,True,no,False,['dinner'],True,,True
AZ,1,1,3.0,True,full_bar,loud,casual,2.0,False,[],['lot'],,True,,False,['lunch'],True,,True
PA,2,2,3.5,True,full_bar,average,casual,2.0,False,['divey'],['street'],,True,,,['lunch'],True,,True
AZ,1,1,4.0,True,full_bar,average,casual,2.0,False,['intimate'],['lot'],,False,,False,['dinner'],True,True,True
AZ,1,1,3.0,True,none,quiet,casual,1.0,False,['casual'],['lot'],,True,,False,['latenight'],True,,False
AZ,1,1,3.0,True,none,quiet,casual,1.0,False,['touristy'],['lot'],,False,,False,['breakfast'],True,True,False
PA,2,2,4.0,True,none,average,casual,1.0,False,['casual'],['street'],,True,outdoor,True,['lunch'],True,,False
NC,1,2,4.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
AZ,1,1,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,True,['dinner'],True,,True
WI,3,2,4.0,True,full_bar,average,casual,2.0,False,['casual'],['street'],,True,,False,['dinner'],False,,False
NV,1,1,2.5,True,full_bar,quiet,casual,2.0,False,['casual'],['garage'],,False,,False,['lunch'],True,,False
NV,1,1,3.5,False,beer_and_wine,quiet,casual,1.0,False,[],['lot'],,False,,,"['latenight', 'lunch', 'dinner']",True,,False
NV,1,1,3.5,True,none,quiet,casual,1.0,False,[],[],,False,,False,[],False,,False
AZ,1,1,4.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,False,['breakfast'],True,,True
AZ,1,1,3.5,True,none,very_loud,casual,2.0,False,['casual'],['garage'],,True,,True,['breakfast'],False,,False
AZ,1,1,3.0,True,full_bar,loud,casual,2.0,False,[],[],,,,,['lunch'],True,,False
NV,1,1,3.5,False,full_bar,average,,2.0,,,['lot'],,,yes,,,True,,False
NC,1,2,2.5,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,3.5,True,none,,,2.0,,,['lot'],,,,,,,,True
AZ,1,1,4.5,False,none,,,1.0,,,"['garage', 'street', 'validate', 'valet']",,,,,,,,False
AZ,1,1,2.0,True,none,,,2.0,,,['lot'],,,,,,,,True
AZ,1,1,4.0,True,none,,,1.0,,,['lot'],,,,,,,,False
NV,1,1,4.0,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,4.5,True,none,,,1.0,,,['street'],,True,,,,,,False
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,outdoor,True,['breakfast'],True,,True
NV,1,1,2.5,False,full_bar,average,casual,3.0,False,['trendy'],"['garage', 'street', 'lot']",,True,yes,,['latenight'],True,,True
AZ,1,1,3.5,True,full_bar,average,casual,1.0,False,['divey'],['lot'],,False,outdoor,,['lunch'],True,,True
NV,1,1,3.5,True,full_bar,very_loud,casual,2.0,False,['casual'],['lot'],,True,yes,False,[],True,,False
AZ,1,1,3.0,True,full_bar,average,casual,2.0,False,[],['lot'],,False,outdoor,True,['latenight'],True,,True
AZ,1,1,2.0,True,none,quiet,casual,1.0,False,['casual'],['lot'],,False,,False,"['latenight', 'lunch', 'dinner']",True,True,False
WI,3,2,4.0,True,none,average,casual,1.0,False,['casual'],"['street', 'lot']",,True,,False,['breakfast'],True,True,False
QC,3,2,4.0,True,full_bar,loud,casual,2.0,False,['casual'],['street'],,True,,False,['brunch'],True,,True
NV,1,1,3.0,True,beer_and_wine,quiet,casual,1.0,True,['casual'],['lot'],,True,,True,['lunch'],True,,False
PA,2,2,3.0,True,full_bar,average,casual,2.0,False,['casual'],['street'],,True,,True,['dinner'],True,,False
NV,1,1,4.0,True,beer_and_wine,average,casual,2.0,False,['casual'],"['street', 'lot']",,False,,True,['lunch'],True,,True
AZ,1,1,2.5,True,none,very_loud,casual,1.0,False,[],['lot'],,True,,True,['breakfast'],False,,True
AZ,1,1,4.0,True,none,quiet,casual,1.0,False,['casual'],['lot'],,False,,False,['lunch'],False,,False
NV,1,1,4.5,True,none,loud,casual,1.0,False,['casual'],['lot'],,True,,False,['breakfast'],False,,False
NC,1,2,3.0,True,full_bar,average,casual,2.0,False,[],['lot'],,True,,True,"['lunch', 'dinner']",True,,True
PA,2,2,4.5,True,none,average,casual,3.0,False,['classy'],['street'],,False,,False,['dinner'],True,,True
NV,1,1,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,False,,True,['lunch'],True,,False
AZ,1,1,4.0,True,none,quiet,casual,2.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
AZ,1,1,4.0,True,beer_and_wine,average,casual,1.0,False,['casual'],"['street', 'lot']",,True,,False,"['lunch', 'dinner']",True,,True
IL,2,2,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,False,['lunch'],True,,True
NV,1,1,2.5,True,none,average,casual,1.0,False,['casual'],['lot'],,False,,False,['breakfast'],True,,True
NC,1,2,3.0,True,none,average,casual,1.0,False,[],['lot'],,False,,False,['brunch'],True,,True
NV,1,1,3.5,True,none,quiet,casual,1.0,False,['casual'],[],,True,,,"['dessert', 'brunch']",True,,False
AZ,1,1,4.0,True,none,average,casual,1.0,False,['divey'],['lot'],,True,,False,['lunch'],True,,False
AZ,1,1,3.5,True,none,quiet,casual,1.0,False,['casual'],['lot'],,True,,False,['breakfast'],True,,False
AZ,1,1,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,True,['lunch'],True,,False
WI,3,2,4.0,True,beer_and_wine,quiet,casual,3.0,,[],['street'],,,,True,[],False,,True
NC,1,2,3.0,True,full_bar,very_loud,,2.0,,['casual'],[],,,outdoor,,,True,,True
PA,2,2,3.0,True,none,,,1.0,,,"['street', 'lot']",,,,,,,,False
NV,1,1,3.5,True,none,,,2.0,,,['garage'],,,,,,,,False
NV,1,1,4.0,True,none,,,1.0,False,,['lot'],,,,,,,,False
AZ,1,1,3.5,True,none,,,2.0,,,['lot'],,,,,,,,True
AZ,1,1,3.0,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,4.5,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,3.5,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,3.5,True,none,,,2.0,,,['lot'],,True,,,,,,False
IL,2,2,4.0,True,full_bar,loud,casual,1.0,False,['casual'],['street'],,True,outdoor,False,"['latenight', 'lunch', 'dinner']",True,False,True
AZ,1,1,3.0,False,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,outdoor,False,"['latenight', 'dinner']",True,,True
WI,3,2,3.5,True,full_bar,loud,casual,1.0,False,['casual'],['lot'],,True,outdoor,False,['brunch'],True,,True
NV,1,1,3.5,True,full_bar,average,casual,2.0,False,['intimate'],['garage'],,True,no,False,['dinner'],True,,False
NC,1,2,3.0,False,full_bar,loud,casual,2.0,False,[],['street'],,True,yes,False,['latenight'],True,,True
NV,1,1,4.5,True,full_bar,average,casual,1.0,False,['casual'],['lot'],,True,yes,True,"['lunch', 'dinner']",True,,False
IL,2,2,3.5,True,full_bar,average,casual,2.0,False,['trendy'],['street'],,True,,False,['dinner'],True,False,True
AZ,1,1,4.0,True,full_bar,average,casual,2.0,False,['romantic'],['lot'],,True,,True,['dinner'],True,,True
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['touristy'],"['street', 'valet']",,True,no,True,"['dinner', 'brunch']",True,,True
NC,1,2,3.0,True,beer_and_wine,loud,casual,2.0,False,['casual'],['lot'],,False,,False,['lunch'],True,True,False
AZ,1,1,4.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['breakfast'],True,,True
PA,2,2,4.0,True,beer_and_wine,average,casual,2.0,False,['casual'],['street'],,True,,True,['lunch'],False,,True
AZ,1,1,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,True,['dinner'],True,,True
NV,1,1,3.0,True,none,average,casual,1.0,False,['casual'],['lot'],,False,,True,['lunch'],True,,False
NV,1,1,3.0,True,none,loud,casual,1.0,False,[],[],,True,,False,[],True,,False
NC,1,2,3.5,True,full_bar,average,casual,1.0,True,['casual'],['lot'],,True,,True,['dinner'],True,,True
NV,1,1,3.0,False,full_bar,quiet,casual,1.0,False,['casual'],['lot'],,False,,True,"['lunch', 'dinner']",True,,True
NV,1,1,3.5,True,none,average,casual,2.0,False,['casual'],['garage'],,False,,True,['brunch'],True,,False
AZ,1,1,3.0,True,none,average,casual,1.0,True,['casual'],['lot'],,False,,True,"['lunch', 'dinner']",True,,False
AZ,1,1,3.5,True,none,loud,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
AZ,1,1,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,False,"['lunch', 'dinner']",True,,False
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['trendy'],['lot'],,False,,True,"['lunch', 'dinner']",True,,False
AZ,1,1,4.5,False,none,quiet,casual,1.0,False,['divey'],['lot'],,False,,,"['lunch', 'dinner']",True,,True
AZ,1,1,3.5,True,none,average,casual,1.0,True,['casual'],['lot'],,True,,True,['lunch'],True,,True
AZ,1,1,3.0,False,full_bar,average,casual,2.0,False,['casual'],['lot'],,,,False,['lunch'],True,,True
AZ,1,1,4.0,True,full_bar,average,,2.0,,['casual'],['lot'],,,outdoor,,,True,,True
AZ,1,1,3.5,True,none,,,2.0,,,['lot'],,,,,,,,True
IL,2,2,3.5,True,none,,,2.0,,,['street'],,,,,,,,True
NV,1,1,3.0,True,none,,,2.0,,,['lot'],,,,,,,,True
WI,3,2,4.0,True,none,,,1.0,,,['garage'],,True,,,,,,True
PA,2,2,4.0,True,full_bar,average,casual,2.0,False,['casual'],['street'],,True,no,True,"['latenight', 'dinner']",True,,False
AZ,1,1,4.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,no,False,"['lunch', 'dinner']",True,,True
AZ,1,1,4.5,False,full_bar,quiet,casual,2.0,False,"['classy', 'upscale','casual']",['lot'],,True,outdoor,,[],False,,True
NV,1,1,4.0,True,full_bar,average,casual,3.0,False,['trendy'],['garage'],,True,no,False,['dinner'],True,,False
PA,2,2,4.0,True,none,average,casual,1.0,False,['divey'],['street'],,True,,False,"['lunch', 'dinner']",True,True,False
NV,1,1,4.0,True,full_bar,average,casual,4.0,False,['classy'],"['garage', 'valet']",,False,,False,['brunch'],True,False,False
WI,3,2,4.0,True,none,average,casual,1.0,False,['casual'],"['garage', 'street']",,False,outdoor,False,['latenight'],True,True,False
NV,1,1,3.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
AZ,1,1,3.0,True,none,average,casual,1.0,False,['divey'],['lot'],,False,,False,['breakfast'],True,,False
NV,1,1,1.5,True,none,average,casual,1.0,False,['casual'],[],,True,,False,['breakfast'],True,,False
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,True,['dinner'],True,,True
AZ,1,1,4.0,True,beer_and_wine,quiet,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,False
NC,1,2,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,True,"['lunch', 'dinner']",True,,True
NV,1,1,4.0,True,none,loud,casual,1.0,True,['casual'],['lot'],,False,,True,['lunch'],True,,False
NV,1,1,3.0,True,none,average,casual,1.0,False,['casual'],[],,False,,True,['brunch'],True,,False
NV,1,1,3.0,True,none,loud,casual,2.0,False,['casual'],[],,False,,False,['breakfast'],True,,True
NV,1,1,4.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,False
AZ,1,1,4.0,True,beer_and_wine,average,casual,1.0,True,['casual'],['lot'],,False,,,"['lunch', 'dinner']",True,,False
WI,3,2,4.0,True,beer_and_wine,average,casual,2.0,False,['casual'],['garage'],,True,,False,['lunch'],False,,False
NC,1,2,3.0,True,full_bar,average,casual,2.0,False,['casual'],['garage'],,True,,True,"['lunch', 'dinner']",True,,False
AZ,1,1,4.0,True,beer_and_wine,average,casual,2.0,False,['trendy'],['lot'],,True,,True,['dinner'],True,,False
AZ,1,1,4.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,False,['lunch'],True,,False
NV,1,1,3.5,True,full_bar,average,casual,2.0,False,['hipster'],"['garage', 'valet']",,,,False,['dinner'],True,,True
IL,2,2,4.5,True,full_bar,average,,2.0,,['casual'],['street'],,,outdoor,,,True,,True
AZ,1,1,4.0,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,4.5,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,4.0,True,none,,,2.0,,,['lot'],,,,,,,,False
NV,1,1,3.5,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,3.0,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,3.5,True,none,,,1.0,,,['lot'],,,,,,,,False
NV,1,1,5.0,True,none,,,2.0,,,['lot'],,,,,,,,False
NC,1,2,4.5,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,4.0,True,none,,,2.0,,,['street'],,True,,,,,,False
AZ,1,1,2.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,outdoor,False,['latenight'],True,,True
AZ,1,1,4.0,True,beer_and_wine,average,casual,2.0,True,['casual'],['lot'],,True,no,True,['lunch'],False,True,False
WI,3,2,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,outdoor,True,"['dinner', 'brunch']",True,,True
QC,3,2,3.5,True,full_bar,loud,casual,2.0,False,['trendy'],['street'],,True,outdoor,False,"['latenight', 'brunch']",True,,True
AZ,1,1,3.0,True,none,average,casual,1.0,False,[],['lot'],,True,,False,['breakfast'],True,True,True
NV,1,1,3.5,True,beer_and_wine,quiet,casual,2.0,True,['casual'],['lot'],,True,,False,"['lunch', 'dinner']",True,True,False
AZ,1,1,2.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,True,"['lunch', 'dinner']",True,True,False
AZ,1,1,4.0,True,none,quiet,casual,1.0,False,['casual'],['lot'],,True,,True,"['lunch', 'dinner']",True,,True
NV,1,1,2.0,True,full_bar,loud,casual,2.0,False,['casual'],['garage'],,True,,False,['dinner'],True,,False
AZ,1,1,4.0,True,full_bar,average,casual,3.0,False,['casual'],['lot'],,True,,False,"['lunch', 'dinner', 'brunch', 'breakfast']",True,,True
NV,1,1,2.5,True,full_bar,average,dressy,4.0,False,"['trendy', 'upscale']",['valet'],,False,,False,['dinner'],True,,False
NV,1,1,3.5,False,beer_and_wine,average,casual,1.0,False,['casual'],['lot'],,False,,True,['lunch'],True,,True
AZ,1,1,4.5,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,"['brunch', 'breakfast']",True,,True
AZ,1,1,4.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,True,['dinner'],True,,True
NV,1,1,4.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['brunch'],True,,False
AZ,1,1,3.0,True,none,average,casual,2.0,False,['casual'],['lot'],,True,,False,['breakfast'],True,,False
NV,1,1,3.5,False,full_bar,quiet,casual,2.0,False,['trendy'],['garage'],,False,,False,['dinner'],True,,True
NV,1,1,4.0,True,none,quiet,casual,1.0,False,[],[],,,,True,[],False,,True
AZ,1,1,4.0,True,none,average,,1.0,,['hipster'],['lot'],,,no,,,True,,True
NV,1,1,4.0,True,full_bar,very_loud,,1.0,,['casual'],['garage'],,,yes,,,True,,False
AZ,1,1,4.5,True,none,quiet,,1.0,,['casual'],['lot'],,,outdoor,,,True,,True
AZ,1,1,4.5,True,beer_and_wine,average,,2.0,,['divey'],['lot'],,,no,,,True,,False
NV,1,1,3.0,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,4.0,False,none,,,1.0,,,['lot'],,True,,,,,,False
NC,1,2,3.0,True,full_bar,very_loud,dressy,2.0,False,['trendy'],['garage'],,True,outdoor,False,['latenight'],True,,True
AZ,1,1,3.5,False,full_bar,loud,casual,2.0,False,,"['street', 'valet']","['dairy-free', 'vegetarian']",True,outdoor,,['latenight'],True,False,True
AZ,1,1,2.5,True,full_bar,average,casual,3.0,True,['casual'],['lot'],,True,,False,['dinner'],True,False,False
NC,1,2,4.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,True,['dinner'],True,,True
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,True,"['lunch', 'dinner']",True,,False
AZ,1,1,3.5,True,none,quiet,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
NV,1,1,4.0,True,none,average,casual,1.0,True,['casual'],['lot'],,True,,True,['lunch'],True,,False
AZ,1,1,3.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,False,['breakfast'],False,,False
AZ,1,1,4.0,True,beer_and_wine,average,casual,2.0,True,['casual'],['lot'],,False,,True,['lunch'],True,,True
NV,1,1,2.5,True,none,quiet,casual,1.0,False,[],[],,True,,False,['breakfast'],True,,False
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,False,['dinner'],True,,True
AZ,1,1,4.5,True,beer_and_wine,average,casual,1.0,False,['casual'],['lot'],,False,,True,['lunch'],True,,True
AZ,1,1,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,False,,True,['lunch'],True,,True
AZ,1,1,3.5,False,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
PA,2,2,4.0,True,none,average,casual,2.0,False,['casual'],['street'],,False,,False,['lunch'],False,,False
PA,2,2,4.5,True,beer_and_wine,average,casual,2.0,False,['casual'],"['garage', 'street', 'valet']",,False,,False,['lunch'],True,,True
NV,1,1,4.5,True,none,average,casual,2.0,True,['casual'],['lot'],,True,,True,['brunch'],True,,False
AZ,1,1,3.5,True,none,average,casual,2.0,False,['casual'],['lot'],,True,,False,['breakfast'],True,,True
